TimeStamp,B_x,B_y,B_z,B_net
2020/07/25 00:47:44.861,-33,5,-20,39
2020/07/25 00:47:44.889,-33,5,-20,39
2020/07/25 00:47:44.915,-33,5,-20,39
2020/07/25 00:47:44.940,-33,5,-20,39
2020/07/25 00:47:44.964,-33,5,-20,39
2020/07/25 00:47:44.989,-33,5,-20,39
2020/07/25 00:47:45.013,-33,5,-20,39
2020/07/25 00:47:45.036,-33,5,-20,39
2020/07/25 00:47:45.061,-33,5,-20,39
2020/07/25 00:47:45.086,-33,5,-20,39
2020/07/25 00:47:45.110,-33,5,-20,39
2020/07/25 00:47:45.134,-33,5,-20,39
2020/07/25 00:47:45.158,-33,5,-20,39
2020/07/25 00:47:45.185,-33,5,-20,39
2020/07/25 00:47:45.217,-33,5,-20,39
2020/07/25 00:47:45.241,-33,5,-20,39
2020/07/25 00:47:45.264,-33,5,-20,39
2020/07/25 00:47:45.288,-33,5,-20,39
2020/07/25 00:47:45.311,-33,5,-20,39
2020/07/25 00:47:45.335,-33,5,-20,39
2020/07/25 00:47:45.359,-33,5,-20,39
2020/07/25 00:47:45.383,-33,5,-20,39
2020/07/25 00:47:45.407,-33,5,-20,39
2020/07/25 00:47:45.431,-33,5,-20,39
2020/07/25 00:47:45.455,-33,5,-20,39
2020/07/25 00:47:45.480,-33,5,-20,39
2020/07/25 00:47:45.503,-33,5,-20,39
2020/07/25 00:47:45.527,-33,5,-20,39
2020/07/25 00:47:45.553,-33,5,-20,39
2020/07/25 00:47:45.579,-33,5,-20,39
2020/07/25 00:47:45.615,-33,5,-20,39
2020/07/25 00:47:45.639,-33,5,-20,39
2020/07/25 00:47:45.663,-33,5,-20,39
2020/07/25 00:47:45.687,-33,5,-20,39
2020/07/25 00:47:45.711,-33,5,-20,39
2020/07/25 00:47:45.736,-33,5,-20,39
2020/07/25 00:47:45.761,-33,5,-20,39
2020/07/25 00:47:45.785,-33,5,-20,39
2020/07/25 00:47:45.809,-33,5,-20,39
2020/07/25 00:47:45.834,-33,5,-20,39
2020/07/25 00:47:45.863,-33,5,-20,39
2020/07/25 00:47:45.888,-33,5,-20,39
2020/07/25 00:47:45.914,-33,5,-20,39
2020/07/25 00:47:45.948,-33,5,-20,39
2020/07/25 00:47:45.974,-33,5,-20,39
2020/07/25 00:47:45.999,-33,5,-20,39
2020/07/25 00:47:46.024,-33,5,-20,39
2020/07/25 00:47:46.048,-33,5,-20,39
2020/07/25 00:47:46.072,-33,5,-20,39
2020/07/25 00:47:46.096,-33,5,-20,39
2020/07/25 00:47:46.119,-33,5,-20,39
2020/07/25 00:47:46.144,-33,5,-20,39
2020/07/25 00:47:46.170,-33,5,-20,39
2020/07/25 00:47:46.194,-33,5,-20,39
2020/07/25 00:47:46.219,-33,5,-20,39
2020/07/25 00:47:46.245,-33,5,-20,39
2020/07/25 00:47:46.285,-33,5,-20,39
2020/07/25 00:47:46.309,-33,5,-20,39
2020/07/25 00:47:46.333,-33,5,-20,39
2020/07/25 00:47:46.356,-33,5,-20,39
2020/07/25 00:47:46.381,-33,5,-20,39
2020/07/25 00:47:46.406,-33,5,-20,39
2020/07/25 00:47:46.431,-33,5,-20,39
2020/07/25 00:47:46.455,-33,5,-20,39
2020/07/25 00:47:46.479,-33,5,-20,39
2020/07/25 00:47:46.502,-33,5,-20,39
2020/07/25 00:47:46.527,-33,5,-20,39
2020/07/25 00:47:46.551,-33,5,-20,39
2020/07/25 00:47:46.574,-33,5,-20,39
2020/07/25 00:47:46.598,-33,5,-20,39
2020/07/25 00:47:46.621,-33,5,-20,39
2020/07/25 00:47:46.647,-33,5,-20,39
2020/07/25 00:47:46.671,-33,5,-20,39
2020/07/25 00:47:46.695,-33,5,-20,39
2020/07/25 00:47:46.723,-33,5,-20,39
2020/07/25 00:47:46.746,-33,5,-20,39
2020/07/25 00:47:46.768,-33,5,-20,39
2020/07/25 00:47:46.791,-33,5,-20,39
2020/07/25 00:47:46.815,-33,5,-20,39
2020/07/25 00:47:46.840,-33,5,-20,39
2020/07/25 00:47:46.864,-33,5,-20,39
2020/07/25 00:47:46.887,-33,5,-20,39
2020/07/25 00:47:46.915,-33,5,-20,39
2020/07/25 00:47:46.937,-33,5,-20,39
2020/07/25 00:47:46.960,-33,5,-20,39
2020/07/25 00:47:46.984,-33,5,-20,39
2020/07/25 00:47:47.009,-33,5,-20,39
2020/07/25 00:47:47.033,-33,5,-20,39
2020/07/25 00:47:47.056,-33,5,-20,39
2020/07/25 00:47:47.080,-33,5,-20,39
2020/07/25 00:47:47.103,-33,5,-20,39
2020/07/25 00:47:47.129,-33,5,-20,39
2020/07/25 00:47:47.154,-33,5,-20,39
2020/07/25 00:47:47.179,-33,5,-20,39
2020/07/25 00:47:47.204,-33,5,-20,39
2020/07/25 00:47:47.229,-33,5,-20,39
2020/07/25 00:47:47.255,-33,5,-20,39
2020/07/25 00:47:47.280,-33,5,-20,39
2020/07/25 00:47:47.304,-33,5,-20,39
2020/07/25 00:47:47.329,-33,5,-20,39
2020/07/25 00:47:47.354,-33,5,-20,39
2020/07/25 00:47:47.378,-33,5,-20,39
2020/07/25 00:47:47.402,-33,5,-20,39
2020/07/25 00:47:47.425,-33,5,-20,39
2020/07/25 00:47:47.449,-33,5,-20,39
2020/07/25 00:47:47.473,-33,5,-20,39
2020/07/25 00:47:47.498,-33,5,-20,39
2020/07/25 00:47:47.522,-33,5,-20,39
2020/07/25 00:47:47.546,-33,5,-20,39
2020/07/25 00:47:47.570,-33,5,-20,39
2020/07/25 00:47:47.593,-33,5,-20,39
2020/07/25 00:47:47.617,-33,5,-20,39
2020/07/25 00:47:47.641,-33,5,-20,39
2020/07/25 00:47:47.664,-33,5,-20,39
2020/07/25 00:47:47.688,-33,5,-20,39
2020/07/25 00:47:47.714,-33,5,-20,39
2020/07/25 00:47:47.739,-33,5,-20,39
2020/07/25 00:47:47.762,-33,5,-20,39
2020/07/25 00:47:47.785,-33,5,-20,39
2020/07/25 00:47:47.810,-33,5,-20,39
2020/07/25 00:47:47.838,-33,5,-20,39
2020/07/25 00:47:47.862,-33,5,-20,39
2020/07/25 00:47:47.886,-33,5,-20,39
2020/07/25 00:47:47.911,-33,5,-20,39
2020/07/25 00:47:47.935,-33,5,-20,39
2020/07/25 00:47:47.960,-33,5,-20,39
2020/07/25 00:47:47.985,-33,5,-20,39
2020/07/25 00:47:48.014,-33,5,-20,39
2020/07/25 00:47:48.038,-33,5,-20,39
2020/07/25 00:47:48.063,-33,5,-20,39
2020/07/25 00:47:48.087,-33,5,-20,39
2020/07/25 00:47:48.111,-33,5,-20,39
2020/07/25 00:47:48.135,-33,5,-20,39
2020/07/25 00:47:48.158,-33,5,-20,39
2020/07/25 00:47:48.182,-33,5,-20,39
2020/07/25 00:47:48.205,-33,5,-20,39
2020/07/25 00:47:48.229,-33,5,-20,39
2020/07/25 00:47:48.251,-33,5,-20,39
2020/07/25 00:47:48.275,-33,5,-20,39
2020/07/25 00:47:48.299,-33,5,-20,39
2020/07/25 00:47:48.322,-33,5,-20,39
2020/07/25 00:47:48.347,-33,5,-20,39
2020/07/25 00:47:48.373,-33,5,-20,39
2020/07/25 00:47:48.397,-33,5,-20,39
2020/07/25 00:47:48.422,-33,5,-20,39
2020/07/25 00:47:48.449,-33,5,-20,39
2020/07/25 00:47:48.475,-33,5,-20,39
2020/07/25 00:47:48.503,-33,5,-20,39
2020/07/25 00:47:48.528,-33,5,-20,39
2020/07/25 00:47:48.552,-33,5,-20,39
2020/07/25 00:47:48.576,-33,5,-20,39
2020/07/25 00:47:48.602,-33,5,-20,39
2020/07/25 00:47:48.626,-33,5,-20,39
2020/07/25 00:47:48.651,-33,5,-20,39
2020/07/25 00:47:48.675,-33,5,-20,39
2020/07/25 00:47:48.700,-33,5,-20,39
2020/07/25 00:47:48.727,-33,5,-20,39
2020/07/25 00:47:48.751,-33,5,-20,39
2020/07/25 00:47:48.775,-33,5,-20,39
2020/07/25 00:47:48.799,-33,5,-20,39
2020/07/25 00:47:48.823,-33,5,-20,39
2020/07/25 00:47:48.847,-33,5,-20,39
2020/07/25 00:47:48.871,-33,5,-20,39
2020/07/25 00:47:48.896,-33,5,-20,39
2020/07/25 00:47:48.921,-33,5,-20,39
2020/07/25 00:47:48.948,-33,5,-20,39
2020/07/25 00:47:48.973,-33,5,-20,39
2020/07/25 00:47:48.997,-33,5,-20,39
2020/07/25 00:47:49.021,-33,5,-20,39
2020/07/25 00:47:49.044,-33,5,-20,39
2020/07/25 00:47:49.068,-33,5,-20,39
2020/07/25 00:47:49.095,-33,5,-20,39
2020/07/25 00:47:49.119,-33,5,-20,39
2020/07/25 00:47:49.144,-33,5,-20,39
2020/07/25 00:47:49.173,-33,5,-20,39
2020/07/25 00:47:49.197,-33,5,-20,39
2020/07/25 00:47:49.221,-33,5,-20,39
2020/07/25 00:47:49.244,-33,5,-20,39
2020/07/25 00:47:49.268,-33,5,-20,39
2020/07/25 00:47:49.292,-33,5,-20,39
2020/07/25 00:47:49.315,-33,5,-20,39
2020/07/25 00:47:49.339,-33,5,-20,39
2020/07/25 00:47:49.370,-33,5,-20,39
2020/07/25 00:47:49.393,-33,5,-20,39
2020/07/25 00:47:49.417,-33,5,-20,39
2020/07/25 00:47:49.449,-33,5,-20,39
2020/07/25 00:47:49.479,-33,5,-20,39
2020/07/25 00:47:49.503,-33,5,-20,39
2020/07/25 00:47:49.525,-33,5,-20,39
2020/07/25 00:47:49.547,-33,5,-20,39
2020/07/25 00:47:49.570,-33,5,-20,39
2020/07/25 00:47:49.594,-33,5,-20,39
2020/07/25 00:47:49.619,-33,5,-20,39
2020/07/25 00:47:49.643,-33,5,-20,39
2020/07/25 00:47:49.670,-33,5,-20,39
2020/07/25 00:47:49.700,-33,5,-20,39
2020/07/25 00:47:49.725,-33,5,-20,39
2020/07/25 00:47:49.749,-33,5,-20,39
2020/07/25 00:47:49.775,-33,5,-20,39
2020/07/25 00:47:49.800,-33,5,-20,39
2020/07/25 00:47:49.824,-33,5,-20,39
2020/07/25 00:47:49.850,-33,5,-20,39
2020/07/25 00:47:49.875,-33,5,-20,39
2020/07/25 00:47:49.902,-33,5,-20,39
2020/07/25 00:47:49.926,-33,5,-20,39
2020/07/25 00:47:49.951,-33,5,-20,39
2020/07/25 00:47:49.979,-33,5,-20,39
2020/07/25 00:47:50.005,-33,5,-20,39
2020/07/25 00:47:50.029,-33,5,-20,39
2020/07/25 00:47:50.053,-33,5,-20,39
2020/07/25 00:47:50.078,-33,5,-20,39
2020/07/25 00:47:50.103,-33,5,-20,39
2020/07/25 00:47:50.132,-33,5,-20,39
2020/07/25 00:47:50.156,-33,5,-20,39
2020/07/25 00:47:50.179,-33,5,-20,39
2020/07/25 00:47:50.203,-33,5,-20,39
2020/07/25 00:47:50.230,-33,5,-20,39
2020/07/25 00:47:50.256,-33,5,-20,39
2020/07/25 00:47:50.281,-33,5,-20,39
2020/07/25 00:47:50.307,-33,5,-20,39
2020/07/25 00:47:50.331,-33,5,-20,39
2020/07/25 00:47:50.354,-33,5,-20,39
2020/07/25 00:47:50.379,-33,5,-20,39
2020/07/25 00:47:50.406,-33,5,-20,39
2020/07/25 00:47:50.431,-33,5,-20,39
2020/07/25 00:47:50.463,-33,5,-20,39
2020/07/25 00:47:50.494,-33,5,-20,39
2020/07/25 00:47:50.519,-33,5,-20,39
2020/07/25 00:47:50.542,-33,5,-20,39
2020/07/25 00:47:50.567,-33,5,-20,39
2020/07/25 00:47:50.594,-33,5,-20,39
2020/07/25 00:47:50.624,-33,5,-20,39
2020/07/25 00:47:50.651,-33,5,-20,39
2020/07/25 00:47:50.676,-33,5,-20,39
2020/07/25 00:47:50.699,-33,5,-20,39
2020/07/25 00:47:50.723,-33,5,-20,39
2020/07/25 00:47:50.747,-33,5,-20,39
2020/07/25 00:47:50.771,-33,5,-20,39
2020/07/25 00:47:50.795,-33,5,-20,39
2020/07/25 00:47:50.819,-33,5,-20,39
2020/07/25 00:47:50.843,-33,5,-20,39
2020/07/25 00:47:50.867,-33,5,-20,39
2020/07/25 00:47:50.892,-33,5,-20,39
2020/07/25 00:47:50.917,-33,5,-20,39
2020/07/25 00:47:50.941,-33,5,-20,39
2020/07/25 00:47:50.965,-33,5,-20,39
2020/07/25 00:47:50.989,-33,5,-20,39
2020/07/25 00:47:51.017,-33,5,-20,39
2020/07/25 00:47:51.050,-33,5,-20,39
2020/07/25 00:47:51.073,-33,5,-20,39
2020/07/25 00:47:51.095,-33,5,-20,39
2020/07/25 00:47:51.121,-33,5,-20,39
2020/07/25 00:47:51.146,-33,5,-20,39
2020/07/25 00:47:51.171,-33,5,-20,39
2020/07/25 00:47:51.195,-33,5,-20,39
2020/07/25 00:47:51.221,-33,5,-20,39
2020/07/25 00:47:51.247,-33,5,-20,39
2020/07/25 00:47:51.271,-33,5,-20,39
2020/07/25 00:47:51.296,-33,5,-20,39
2020/07/25 00:47:51.321,-33,5,-20,39
2020/07/25 00:47:51.345,-33,5,-20,39
2020/07/25 00:47:51.369,-33,5,-20,39
2020/07/25 00:47:51.393,-33,5,-20,39
2020/07/25 00:47:51.417,-33,5,-20,39
2020/07/25 00:47:51.440,-33,5,-20,39
2020/07/25 00:47:51.463,-33,5,-20,39
2020/07/25 00:47:51.488,-33,5,-20,39
2020/07/25 00:47:51.519,-33,5,-20,39
2020/07/25 00:47:51.544,-33,5,-20,39
2020/07/25 00:47:51.573,-33,5,-20,39
2020/07/25 00:47:51.598,-33,5,-20,39
2020/07/25 00:47:51.628,-33,5,-20,39
2020/07/25 00:47:51.654,-33,5,-20,39
2020/07/25 00:47:51.678,-33,5,-20,39
