TimeStamp,B_x,B_y,B_z,B_net
2020/07/24 11:12:06.027,-30,18,-14,38
2020/07/24 11:12:06.058,-30,18,-14,38
2020/07/24 11:12:06.085,-30,18,-14,38
2020/07/24 11:12:06.113,-30,18,-14,38
2020/07/24 11:12:06.141,-30,18,-14,38
2020/07/24 11:12:06.165,-30,18,-14,38
2020/07/24 11:12:06.190,-30,18,-14,38
2020/07/24 11:12:06.215,-30,18,-14,38
2020/07/24 11:12:06.239,-30,18,-14,38
2020/07/24 11:12:06.263,-30,18,-14,38
2020/07/24 11:12:06.287,-30,18,-14,38
2020/07/24 11:12:06.312,-30,18,-14,38
2020/07/24 11:12:06.335,-30,18,-14,38
2020/07/24 11:12:06.360,-30,18,-14,38
2020/07/24 11:12:06.383,-30,18,-14,38
2020/07/24 11:12:06.406,-30,18,-14,38
2020/07/24 11:12:06.430,-30,18,-14,38
2020/07/24 11:12:06.455,-30,18,-14,38
2020/07/24 11:12:06.480,-30,18,-14,38
2020/07/24 11:12:06.509,-30,18,-14,38
2020/07/24 11:12:06.532,-30,18,-14,38
2020/07/24 11:12:06.556,-30,18,-14,38
2020/07/24 11:12:06.580,-30,18,-14,38
2020/07/24 11:12:06.604,-30,18,-14,38
2020/07/24 11:12:06.628,-30,18,-14,38
2020/07/24 11:12:06.652,-30,18,-14,38
2020/07/24 11:12:06.676,-30,18,-14,38
2020/07/24 11:12:06.701,-30,18,-14,38
2020/07/24 11:12:06.726,-30,18,-14,38
2020/07/24 11:12:06.753,-30,18,-14,38
2020/07/24 11:12:06.784,-30,18,-14,38
2020/07/24 11:12:06.814,-30,18,-14,38
2020/07/24 11:12:06.849,-30,18,-14,38
2020/07/24 11:12:06.875,-30,18,-14,38
2020/07/24 11:12:06.899,-30,18,-14,38
2020/07/24 11:12:06.925,-30,18,-14,38
2020/07/24 11:12:06.949,-30,18,-14,38
2020/07/24 11:12:06.973,-30,18,-14,38
2020/07/24 11:12:06.997,-30,18,-14,38
2020/07/24 11:12:07.021,-30,18,-14,38
2020/07/24 11:12:07.046,-30,18,-14,38
2020/07/24 11:12:07.075,-30,18,-14,38
2020/07/24 11:12:07.102,-30,18,-14,38
2020/07/24 11:12:07.128,-30,18,-14,38
2020/07/24 11:12:07.156,-30,18,-14,38
2020/07/24 11:12:07.180,-30,18,-14,38
2020/07/24 11:12:07.204,-30,18,-14,38
2020/07/24 11:12:07.229,-30,18,-14,38
2020/07/24 11:12:07.254,-30,18,-14,38
2020/07/24 11:12:07.279,-30,18,-14,38
2020/07/24 11:12:07.303,-30,18,-14,38
2020/07/24 11:12:07.331,-30,18,-14,38
2020/07/24 11:12:07.362,-30,18,-14,38
2020/07/24 11:12:07.389,-30,18,-14,38
2020/07/24 11:12:07.414,-30,18,-14,38
2020/07/24 11:12:07.438,-30,18,-14,38
2020/07/24 11:12:07.461,-30,18,-14,38
2020/07/24 11:12:07.484,-30,18,-14,38
2020/07/24 11:12:07.508,-30,18,-14,38
2020/07/24 11:12:07.534,-30,18,-14,38
2020/07/24 11:12:07.558,-30,18,-14,38
2020/07/24 11:12:07.582,-30,18,-14,38
2020/07/24 11:12:07.607,-30,18,-14,38
2020/07/24 11:12:07.634,-30,18,-14,38
2020/07/24 11:12:07.661,-30,18,-14,38
2020/07/24 11:12:07.688,-30,18,-14,38
2020/07/24 11:12:07.715,-30,18,-14,38
2020/07/24 11:12:07.749,-30,18,-14,38
2020/07/24 11:12:07.776,-30,18,-14,38
2020/07/24 11:12:07.804,-30,18,-14,38
2020/07/24 11:12:07.828,-30,18,-14,38
2020/07/24 11:12:07.855,-30,18,-14,38
2020/07/24 11:12:07.879,-30,18,-14,38
2020/07/24 11:12:07.904,-30,18,-14,38
2020/07/24 11:12:07.927,-30,18,-14,38
2020/07/24 11:12:07.951,-30,18,-14,38
2020/07/24 11:12:07.979,-30,18,-14,38
2020/07/24 11:12:08.003,-30,18,-14,38
2020/07/24 11:12:08.027,-30,18,-14,38
2020/07/24 11:12:08.052,-30,18,-14,38
2020/07/24 11:12:08.077,-30,18,-14,38
2020/07/24 11:12:08.100,-30,18,-14,38
2020/07/24 11:12:08.124,-30,18,-14,38
2020/07/24 11:12:08.150,-30,18,-14,38
2020/07/24 11:12:08.176,-30,18,-14,38
2020/07/24 11:12:08.200,-30,18,-14,38
2020/07/24 11:12:08.224,-30,18,-14,38
2020/07/24 11:12:08.250,-30,18,-14,38
2020/07/24 11:12:08.278,-30,18,-14,38
2020/07/24 11:12:08.303,-30,18,-14,38
2020/07/24 11:12:08.335,-30,18,-14,38
2020/07/24 11:12:08.360,-30,18,-14,38
2020/07/24 11:12:08.387,-30,18,-14,38
2020/07/24 11:12:08.413,-30,18,-14,38
2020/07/24 11:12:08.437,-30,18,-14,38
2020/07/24 11:12:08.460,-30,18,-14,38
2020/07/24 11:12:08.484,-30,18,-14,38
2020/07/24 11:12:08.509,-30,18,-14,38
2020/07/24 11:12:08.533,-30,18,-14,38
2020/07/24 11:12:08.557,-30,18,-14,38
2020/07/24 11:12:08.582,-30,18,-14,38
2020/07/24 11:12:08.606,-30,18,-14,38
2020/07/24 11:12:08.631,-30,18,-14,38
2020/07/24 11:12:08.657,-30,18,-14,38
2020/07/24 11:12:08.684,-30,18,-14,38
2020/07/24 11:12:08.711,-30,18,-14,38
2020/07/24 11:12:08.738,-30,18,-14,38
2020/07/24 11:12:08.766,-30,18,-14,38
2020/07/24 11:12:08.793,-30,18,-14,38
2020/07/24 11:12:08.816,-30,18,-14,38
2020/07/24 11:12:08.843,-30,18,-14,38
2020/07/24 11:12:08.867,-30,18,-14,38
2020/07/24 11:12:08.892,-30,18,-14,38
2020/07/24 11:12:08.915,-30,18,-14,38
2020/07/24 11:12:08.939,-30,18,-14,38
2020/07/24 11:12:08.964,-30,18,-14,38
2020/07/24 11:12:08.989,-30,18,-14,38
2020/07/24 11:12:09.014,-30,18,-14,38
2020/07/24 11:12:09.039,-30,18,-14,38
2020/07/24 11:12:09.063,-30,18,-14,38
2020/07/24 11:12:09.091,-30,18,-14,38
2020/07/24 11:12:09.117,-30,18,-14,38
2020/07/24 11:12:09.143,-30,18,-14,38
2020/07/24 11:12:09.167,-30,18,-14,38
2020/07/24 11:12:09.192,-30,18,-14,38
2020/07/24 11:12:09.216,-30,18,-14,38
2020/07/24 11:12:09.242,-30,18,-14,38
2020/07/24 11:12:09.266,-30,18,-14,38
2020/07/24 11:12:09.293,-30,18,-14,38
2020/07/24 11:12:09.318,-30,18,-14,38
2020/07/24 11:12:09.343,-30,18,-14,38
2020/07/24 11:12:09.369,-30,18,-14,38
2020/07/24 11:12:09.393,-30,18,-14,38
